Product_Launch_Id,Product_Category,Weeks_Since_Launch,Stores_Selling,Units_that_sold_that_week,Distinct_Customers_Buying_At_Least_Once_Cumulative,Distinct_Customers_Buying_More_Than_Once_Cumulative,Cumulative_Units_Sold_To_Convenience_At_Home_Customers,Cumulative_Units_Sold_To_Family_Focussed_Customers,Cumulative_Units_Sold_To_Finest_Customers,Cumulative_Units_Sold_To_Grab_and_Go_Customers,Cumulative_Units_Sold_To_Shoppers_On_A_Budget,Cumulative_Units_Sold_To_Traditional_Homes_Customers,Cumulative_Units_Sold_To_Watching_The_Waistline_Customers,Cumulative_Units_Sold_To_Least_Price_Sensitive_Customers,Cumulative_Units_Sold_To_Price_Sensitive_Customers,Cumulative_Units_Sold_To_Splurge_And_Save_Customers,Cumulative_Units_Sold_To_Very_Price_Sensitive_Customers
5742,Frzn Ss Premium Meals,7,643,1037,2958,224,546,82,325,1343,463,435,476,1247,1336,546,477
5742,Frzn Ss Premium Meals,8,631,946,3620,324,669,112,419,1672,586,530,590,1546,1658,677,610
5742,Frzn Ss Premium Meals,9,974,2184,5152,477,1038,163,701,2339,905,782,750,1926,2546,921,1148
5742,Frzn Ss Premium Meals,10,1147,2704,7054,683,1515,221,1054,3103,1335,1107,950,2358,3643,1205,1888
5742,Frzn Ss Premium Meals,11,759,1316,7887,841,1706,244,1206,3504,1556,1250,1088,2682,4115,1375,2158
5742,Frzn Ss Premium Meals,12,583,903,8440,950,1859,259,1299,3794,1675,1341,1193,2944,4462,1489,2281
5742,Frzn Ss Premium Meals,13,574,803,8973,1054,1976,275,1371,4068,1765,1445,1296,3180,4755,1631,2373
5742,Frzn Ss Premium Meals,14,499,,,,,,,,,,,,,,
5742,Frzn Ss Premium Meals,15,419,,,,,,,,,,,,,,
5742,Frzn Ss Premium Meals,16,888,,,,,,,,,,,,,,
5742,Frzn Ss Premium Meals,17,980,,,,,,,,,,,,,,
5742,Frzn Ss Premium Meals,18,646,,,,,,,,,,,,,,
5742,Frzn Ss Premium Meals,19,407,,,,,,,,,,,,,,
5742,Frzn Ss Premium Meals,20,489,,,,,,,,,,,,,,
5742,Frzn Ss Premium Meals,21,599,,,,,,,,,,,,,,
5742,Frzn Ss Premium Meals,22,497,,,,,,,,,,,,,,
5742,Frzn Ss Premium Meals,23,418,,,,,,,,,,,,,,
5742,Frzn Ss Premium Meals,24,487,,,,,,,,,,,,,,
5742,Frzn Ss Premium Meals,25,481,,,,,,,,,,,,,,
5742,Frzn Ss Premium Meals,26,378,,,,,,,,,,,,,,
5743,Frzn Ss Premium Meals,1,2,2,2,0,1,0,0,0,1,0,0,1,1,0,0
5743,Frzn Ss Premium Meals,2,12,18,17,0,9,0,1,3,3,2,1,3,8,6,2
5743,Frzn Ss Premium Meals,3,74,91,100,0,19,8,6,22,13,16,13,26,33,22,15
5743,Frzn Ss Premium Meals,4,194,235,315,3,64,17,26,87,36,37,33,91,113,47,49
5743,Frzn Ss Premium Meals,5,321,391,675,14,127,29,56,206,79,78,79,200,258,96,92
5743,Frzn Ss Premium Meals,6,386,464,1087,38,202,50,96,324,124,139,144,334,411,166,154
5743,Frzn Ss Premium Meals,7,372,445,1467,73,276,69,141,445,162,186,194,431,558,232,232
5743,Frzn Ss Premium Meals,8,527,689,2045,117,366,85,234,618,249,264,269,555,818,319,359
5743,Frzn Ss Premium Meals,9,553,763,2662,190,496,96,323,808,345,352,353,704,1104,400,511
5743,Frzn Ss Premium Meals,10,383,476,3043,229,571,111,360,922,394,416,417,818,1271,458,583
5743,Frzn Ss Premium Meals,11,312,370,3317,273,631,125,384,1027,441,448,467,941,1384,497,635
5743,Frzn Ss Premium Meals,12,274,322,3559,297,688,141,411,1094,478,485,502,1025,1498,530,680
5743,Frzn Ss Premium Meals,13,297,364,3818,337,745,155,438,1183,540,519,544,1129,1628,572,727
5743,Frzn Ss Premium Meals,14,282,,,,,,,,,,,,,,
5743,Frzn Ss Premium Meals,15,330,,,,,,,,,,,,,,
5743,Frzn Ss Premium Meals,16,278,,,,,,,,,,,,,,
5743,Frzn Ss Premium Meals,17,206,,,,,,,,,,,,,,
5743,Frzn Ss Premium Meals,18,202,,,,,,,,,,,,,,
5743,Frzn Ss Premium Meals,19,170,,,,,,,,,,,,,,
5743,Frzn Ss Premium Meals,20,224,,,,,,,,,,,,,,
5743,Frzn Ss Premium Meals,21,190,,,,,,,,,,,,,,
5743,Frzn Ss Premium Meals,22,223,,,,,,,,,,,,,,
5743,Frzn Ss Premium Meals,23,206,,,,,,,,,,,,,,
5743,Frzn Ss Premium Meals,24,205,,,,,,,,,,,,,,
5743,Frzn Ss Premium Meals,25,213,,,,,,,,,,,,,,
5743,Frzn Ss Premium Meals,26,204,,,,,,,,,,,,,,
5744,Frzn Ss Premium Meals,1,1,2,1,0,0,0,0,2,0,0,0,0,0,2,0
5744,Frzn Ss Premium Meals,2,5,7,6,0,0,0,0,5,1,2,0,3,1,3,2
5744,Frzn Ss Premium Meals,3,69,102,84,3,20,0,11,33,16,8,8,23,39,9,22
5744,Frzn Ss Premium Meals,4,137,181,236,7,44,3,24,77,43,29,33,79,96,29,44
5744,Frzn Ss Premium Meals,5,209,301,474,17,93,9,51,154,84,73,68,188,189,68,77
5744,Frzn Ss Premium Meals,6,287,417,786,43,155,17,102,265,143,113,107,342,310,126,111
5744,Frzn Ss Premium Meals,7,311,450,1105,85,221,26,155,369,195,181,151,479,451,186,163
5744,Frzn Ss Premium Meals,8,478,768,1648,139,319,48,244,577,333,279,209,658,723,285,294
5744,Frzn Ss Premium Meals,9,553,929,2243,214,463,64,367,787,505,377,270,851,1063,407,447
5744,Frzn Ss Premium Meals,10,350,530,2561,283,544,76,439,923,565,447,311,964,1271,474,517
5744,Frzn Ss Premium Meals,11,279,378,2785,327,597,88,482,1023,625,481,347,1097,1383,523,561
5744,Frzn Ss Premium Meals,12,262,374,2987,381,655,96,534,1122,667,538,374,1218,1524,557,604
5744,Frzn Ss Premium Meals,13,246,333,3177,429,700,102,567,1229,713,578,403,1312,1635,613,642
5744,Frzn Ss Premium Meals,14,231,,,,,,,,,,,,,,
5744,Frzn Ss Premium Meals,15,362,,,,,,,,,,,,,,
5744,Frzn Ss Premium Meals,16,296,,,,,,,,,,,,,,
5744,Frzn Ss Premium Meals,17,209,,,,,,,,,,,,,,
5744,Frzn Ss Premium Meals,18,226,,,,,,,,,,,,,,
5744,Frzn Ss Premium Meals,19,205,,,,,,,,,,,,,,
5744,Frzn Ss Premium Meals,20,207,,,,,,,,,,,,,,
5744,Frzn Ss Premium Meals,21,195,,,,,,,,,,,,,,
5744,Frzn Ss Premium Meals,22,188,,,,,,,,,,,,,,
5744,Frzn Ss Premium Meals,23,177,,,,,,,,,,,,,,
5744,Frzn Ss Premium Meals,24,181,,,,,,,,,,,,,,
5744,Frzn Ss Premium Meals,25,198,,,,,,,,,,,,,,
5744,Frzn Ss Premium Meals,26,171,,,,,,,,,,,,,,
5745,Frzn Ss Premium Meals,1,4,5,4,0,1,0,0,2,0,0,1,2,1,1,0
5745,Frzn Ss Premium Meals,2,27,31,33,0,3,1,5,14,1,3,4,9,10,7,5
5745,Frzn Ss Premium Meals,3,206,255,260,2,38,8,29,95,47,22,26,104,95,42,22
5745,Frzn Ss Premium Meals,4,923,1780,1710,54,334,58,228,514,394,255,157,469,804,259,363
5745,Frzn Ss Premium Meals,5,1150,2601,3635,211,762,131,582,1085,852,616,336,907,1885,511,950
5745,Frzn Ss Premium Meals,6,1267,3070,5696,481,1313,213,988,1749,1325,1064,536,1388,3131,829,1680
5745,Frzn Ss Premium Meals,7,977,1988,6894,694,1627,270,1231,2218,1678,1316,697,1809,3885,1033,2096
5745,Frzn Ss Premium Meals,8,621,1038,7490,839,1760,303,1343,2533,1845,1433,797,2108,4273,1157,2230
5745,Frzn Ss Premium Meals,9,427,650,7854,946,1838,321,1402,2697,1939,1523,864,2313,4490,1237,2294
5745,Frzn Ss Premium Meals,10,426,607,8194,1043,1921,328,1472,2864,2016,1620,932,2536,4698,1311,2339
5745,Frzn Ss Premium Meals,11,418,608,8547,1143,2005,342,1530,3052,2101,1688,999,2777,4906,1387,2367
5745,Frzn Ss Premium Meals,12,411,588,8868,1242,2085,359,1596,3222,2170,1746,1088,2993,5111,1464,2412
5745,Frzn Ss Premium Meals,13,385,526,9163,1304,2155,386,1642,3385,2221,1811,1147,3186,5263,1541,2452
5745,Frzn Ss Premium Meals,14,364,,,,,,,,,,,,,,
5745,Frzn Ss Premium Meals,15,359,,,,,,,,,,,,,,
5745,Frzn Ss Premium Meals,16,352,,,,,,,,,,,,,,
5745,Frzn Ss Premium Meals,17,312,,,,,,,,,,,,,,
5745,Frzn Ss Premium Meals,18,342,,,,,,,,,,,,,,
5745,Frzn Ss Premium Meals,19,340,,,,,,,,,,,,,,
5745,Frzn Ss Premium Meals,20,290,,,,,,,,,,,,,,
5745,Frzn Ss Premium Meals,21,161,,,,,,,,,,,,,,
5745,Frzn Ss Premium Meals,22,282,,,,,,,,,,,,,,
5745,Frzn Ss Premium Meals,23,288,,,,,,,,,,,,,,
5745,Frzn Ss Premium Meals,24,258,,,,,,,,,,,,,,
5745,Frzn Ss Premium Meals,25,181,,,,,,,,,,,,,,
5745,Frzn Ss Premium Meals,26,183,,,,,,,,,,,,,,
5746,Frozen Novelties-Water Ice,1,1,4,1,0,0,4,0,0,0,0,0,0,0,0,4
5746,Frozen Novelties-Water Ice,2,7,8,8,0,1,4,0,3,0,1,3,3,4,0,4
5746,Frozen Novelties-Water Ice,3,39,47,54,0,8,4,2,22,2,2,17,27,14,7,8
5746,Frozen Novelties-Water Ice,4,61,84,132,1,14,9,3,59,3,8,42,67,33,22,13
5746,Frozen Novelties-Water Ice,5,90,109,231,3,32,18,4,90,10,24,61,103,66,44,23
5746,Frozen Novelties-Water Ice,6,57,73,295,9,38,21,5,116,14,31,83,138,83,51,32
5746,Frozen Novelties-Water Ice,7,81,104,380,22,51,22,10,151,21,38,114,185,112,63,40
5746,Frozen Novelties-Water Ice,8,90,113,469,32,65,27,14,180,29,52,151,240,139,79,51
5746,Frozen Novelties-Water Ice,9,149,246,653,51,93,41,23,264,38,73,221,324,208,112,100
5746,Frozen Novelties-Water Ice,10,189,289,883,71,140,59,33,344,50,116,289,409,302,148,162
5746,Frozen Novelties-Water Ice,11,144,242,1056,100,178,73,40,410,59,141,364,486,372,188,208
5746,Frozen Novelties-Water Ice,12,132,193,1193,116,201,85,42,475,68,168,405,545,443,213,231
5746,Frozen Novelties-Water Ice,13,119,161,1310,133,228,95,43,525,76,183,446,616,484,244,240
5746,Frozen Novelties-Water Ice,14,90,,,,,,,,,,,,,,
5746,Frozen Novelties-Water Ice,15,74,,,,,,,,,,,,,,
5746,Frozen Novelties-Water Ice,16,97,,,,,,,,,,,,,,
5746,Frozen Novelties-Water Ice,17,83,,,,,,,,,,,,,,
5746,Frozen Novelties-Water Ice,18,88,,,,,,,,,,,,,,
5746,Frozen Novelties-Water Ice,19,87,,,,,,,,,,,,,,
5746,Frozen Novelties-Water Ice,20,97,,,,,,,,,,,,,,
5746,Frozen Novelties-Water Ice,21,90,,,,,,,,,,,,,,
5746,Frozen Novelties-Water Ice,22,79,,,,,,,,,,,,,,
5746,Frozen Novelties-Water Ice,23,92,,,,,,,,,,,,,,
5746,Frozen Novelties-Water Ice,24,74,,,,,,,,,,,,,,
5746,Frozen Novelties-Water Ice,25,85,,,,,,,,,,,,,,
5746,Frozen Novelties-Water Ice,26,73,,,,,,,,,,,,,,
5748,Frozen Novelties-Water Ice,1,7,7,7,0,0,1,1,2,2,0,1,2,3,1,1
5748,Frozen Novelties-Water Ice,2,49,75,71,0,11,2,3,32,6,5,23,28,35,10,7
5748,Frozen Novelties-Water Ice,3,196,283,324,7,55,10,18,123,28,41,81,137,124,51,36
5748,Frozen Novelties-Water Ice,4,429,621,877,25,140,23,59,361,70,113,195,344,332,147,114
5748,Frozen Novelties-Water Ice,5,538,781,1556,57,245,35,105,680,112,214,330,591,642,251,194
5748,Frozen Novelties-Water Ice,6,410,544,2011,100,327,45,120,879,147,275,459,823,786,344,248
5748,Frozen Novelties-Water Ice,7,399,528,2445,150,399,57,143,1070,176,340,582,1064,921,442,275
5748,Frozen Novelties-Water Ice,8,417,531,2876,197,456,75,166,1270,200,410,694,1318,1048,516,313
5748,Frozen Novelties-Water Ice,9,765,1261,3873,286,629,109,242,1727,277,565,931,1687,1515,701,474
5748,Frozen Novelties-Water Ice,10,803,1373,4931,416,858,151,321,2181,373,725,1195,2074,2024,884,685
5748,Frozen Novelties-Water Ice,11,693,1057,5723,531,1019,178,366,2551,435,832,1428,2449,2380,1028,798
5748,Frozen Novelties-Water Ice,12,635,964,6443,640,1165,219,405,2871,502,926,1643,2790,2702,1174,900
5748,Frozen Novelties-Water Ice,13,507,682,6953,702,1260,239,434,3113,539,1005,1789,3054,2900,1277,970
5748,Frozen Novelties-Water Ice,14,370,,,,,,,,,,,,,,
5748,Frozen Novelties-Water Ice,15,385,,,,,,,,,,,,,,
5748,Frozen Novelties-Water Ice,16,343,,,,,,,,,,,,,,
5748,Frozen Novelties-Water Ice,17,356,,,,,,,,,,,,,,
5748,Frozen Novelties-Water Ice,18,329,,,,,,,,,,,,,,
5748,Frozen Novelties-Water Ice,19,351,,,,,,,,,,,,,,
5748,Frozen Novelties-Water Ice,20,370,,,,,,,,,,,,,,
5748,Frozen Novelties-Water Ice,21,297,,,,,,,,,,,,,,
5748,Frozen Novelties-Water Ice,22,291,,,,,,,,,,,,,,
5748,Frozen Novelties-Water Ice,23,262,,,,,,,,,,,,,,
5748,Frozen Novelties-Water Ice,24,271,,,,,,,,,,,,,,
5748,Frozen Novelties-Water Ice,25,256,,,,,,,,,,,,,,
5748,Frozen Novelties-Water Ice,26,253,,,,,,,,,,,,,,
5749,Frozen Novelties-Water Ice,1,2,2,2,0,0,0,0,1,0,0,1,1,1,0,0
5749,Frozen Novelties-Water Ice,2,2,3,5,0,0,0,0,2,0,1,2,2,2,1,0
5749,Frozen Novelties-Water Ice,3,7,7,11,1,1,0,1,4,0,2,2,4,5,1,0
5749,Frozen Novelties-Water Ice,4,28,28,39,1,4,0,2,14,0,7,6,12,12,4,4
5749,Frozen Novelties-Water Ice,5,49,53,91,1,9,0,8,29,1,16,19,34,31,9,5
5749,Frozen Novelties-Water Ice,6,109,120,208,3,29,6,25,51,8,26,38,71,70,19,18
5749,Frozen Novelties-Water Ice,7,143,155,359,7,44,10,40,94,24,47,65,115,116,40,44
5749,Frozen Novelties-Water Ice,8,134,147,498,13,69,12,57,124,37,68,87,152,170,62,56
5749,Frozen Novelties-Water Ice,9,135,142,626,23,104,13,69,159,47,89,102,186,226,78,77
5749,Frozen Novelties-Water Ice,10,131,144,758,33,135,19,82,196,55,105,120,221,280,94,97
5749,Frozen Novelties-Water Ice,11,137,151,900,39,164,23,98,231,65,125,141,256,329,120,120
5749,Frozen Novelties-Water Ice,12,140,152,1031,52,188,27,115,272,73,147,164,301,378,142,142
5749,Frozen Novelties-Water Ice,13,189,208,1210,75,223,35,139,318,97,173,186,345,460,168,169
5749,Frozen Novelties-Water Ice,14,191,,,,,,,,,,,,,,
5749,Frozen Novelties-Water Ice,15,181,,,,,,,,,,,,,,
5749,Frozen Novelties-Water Ice,16,149,,,,,,,,,,,,,,
5749,Frozen Novelties-Water Ice,17,216,,,,,,,,,,,,,,
5749,Frozen Novelties-Water Ice,18,209,,,,,,,,,,,,,,
5749,Frozen Novelties-Water Ice,19,217,,,,,,,,,,,,,,
5749,Frozen Novelties-Water Ice,20,208,,,,,,,,,,,,,,
5749,Frozen Novelties-Water Ice,21,171,,,,,,,,,,,,,,
5749,Frozen Novelties-Water Ice,22,194,,,,,,,,,,,,,,
5749,Frozen Novelties-Water Ice,23,167,,,,,,,,,,,,,,
5749,Frozen Novelties-Water Ice,24,188,,,,,,,,,,,,,,
5749,Frozen Novelties-Water Ice,25,192,,,,,,,,,,,,,,
5749,Frozen Novelties-Water Ice,26,222,,,,,,,,,,,,,,
5751,Dvds,1,414,719,710,1,136,52,88,36,72,170,92,140,246,86,165
5751,Dvds,2,527,883,1586,5,319,121,213,89,156,361,175,320,566,195,342
5751,Dvds,3,222,272,1858,5,373,139,251,106,179,429,201,382,662,227,392
5751,Dvds,4,135,161,2019,5,413,150,268,110,191,462,221,413,716,245,422
5751,Dvds,5,118,132,2148,7,440,159,290,118,199,487,231,431,761,262,445
5751,Dvds,6,64,69,2217,7,456,163,295,121,206,499,239,446,784,269,456
5751,Dvds,7,38,41,2256,8,464,166,300,124,209,508,244,454,800,276,462
5751,Dvds,8,31,32,2288,8,474,169,301,125,212,515,249,460,815,280,467
5751,Dvds,9,23,27,2315,8,480,172,301,126,212,525,253,464,823,284,474
5751,Dvds,10,24,25,2340,8,485,176,302,129,214,526,258,472,827,291,478
5751,Dvds,11,21,21,2361,8,487,178,303,130,215,532,262,474,832,295,483
5751,Dvds,12,93,142,2498,11,515,199,316,133,221,563,283,490,862,311,539
5751,Dvds,13,25,26,2522,13,520,202,317,135,223,568,288,495,869,317,542
5751,Dvds,14,28,,,,,,,,,,,,,,
5751,Dvds,15,27,,,,,,,,,,,,,,
5751,Dvds,16,52,,,,,,,,,,,,,,
5751,Dvds,17,19,,,,,,,,,,,,,,
5751,Dvds,18,11,,,,,,,,,,,,,,
5751,Dvds,19,9,,,,,,,,,,,,,,
5751,Dvds,20,11,,,,,,,,,,,,,,
5751,Dvds,21,9,,,,,,,,,,,,,,
5751,Dvds,22,7,,,,,,,,,,,,,,
5751,Dvds,23,8,,,,,,,,,,,,,,
5751,Dvds,24,7,,,,,,,,,,,,,,
5751,Dvds,25,6,,,,,,,,,,,,,,
5751,Dvds,26,4,,,,,,,,,,,,,,
5756,Frozen Novelties-Water Ice,1,2,3,2,0,1,0,0,0,0,0,2,0,0,2,1
5756,Frozen Novelties-Water Ice,2,37,41,42,0,4,3,0,11,0,5,16,15,12,7,4
5756,Frozen Novelties-Water Ice,3,155,170,205,3,30,6,13,36,10,20,74,73,61,37,12
5756,Frozen Novelties-Water Ice,4,269,311,493,13,59,13,20,88,25,49,187,193,124,82,31
5756,Frozen Novelties-Water Ice,5,340,401,851,32,106,21,33,167,39,96,315,326,231,131,65
5756,Frozen Novelties-Water Ice,6,438,533,1347,54,174,42,58,287,74,158,464,475,384,216,143
5756,Frozen Novelties-Water Ice,7,439,550,1842,77,246,57,76,391,92,219,656,644,534,301,217
5756,Frozen Novelties-Water Ice,8,424,519,2280,114,309,80,90,498,120,275,831,818,677,389,268
5756,Frozen Novelties-Water Ice,9,426,538,2737,147,387,99,119,610,137,318,999,994,815,475,331
5756,Frozen Novelties-Water Ice,10,422,523,3168,185,466,118,136,688,159,377,1188,1159,952,561,391
5756,Frozen Novelties-Water Ice,11,409,524,3587,224,528,137,150,800,180,434,1351,1314,1081,660,449
5756,Frozen Novelties-Water Ice,12,411,532,3994,263,599,154,167,909,202,488,1528,1488,1207,762,498
5756,Frozen Novelties-Water Ice,13,361,463,4327,314,644,181,178,1000,229,524,1679,1643,1311,839,545
5756,Frozen Novelties-Water Ice,14,425,,,,,,,,,,,,,,
5756,Frozen Novelties-Water Ice,15,490,,,,,,,,,,,,,,
5756,Frozen Novelties-Water Ice,16,451,,,,,,,,,,,,,,
5756,Frozen Novelties-Water Ice,17,427,,,,,,,,,,,,,,
5756,Frozen Novelties-Water Ice,18,451,,,,,,,,,,,,,,
5756,Frozen Novelties-Water Ice,19,438,,,,,,,,,,,,,,
5756,Frozen Novelties-Water Ice,20,562,,,,,,,,,,,,,,
5756,Frozen Novelties-Water Ice,21,621,,,,,,,,,,,,,,
5756,Frozen Novelties-Water Ice,22,577,,,,,,,,,,,,,,
5756,Frozen Novelties-Water Ice,23,406,,,,,,,,,,,,,,
5756,Frozen Novelties-Water Ice,24,357,,,,,,,,,,,,,,
5756,Frozen Novelties-Water Ice,25,331,,,,,,,,,,,,,,
5756,Frozen Novelties-Water Ice,26,296,,,,,,,,,,,,,,
5758,Dvds,1,2,2,2,0,0,0,0,1,0,1,0,1,0,0,1
5758,Dvds,2,438,678,665,5,139,28,130,25,45,248,48,161,267,54,169
5758,Dvds,3,253,301,963,5,189,49,205,40,52,338,78,242,393,72,224
5758,Dvds,4,128,138,1101,5,208,56,244,44,59,378,90,279,444,84,252
5758,Dvds,5,72,74,1175,5,221,60,258,47,63,397,100,296,470,88,267
5758,Dvds,6,80,90,1264,5,240,64,277,50,67,421,113,327,503,98,280
5758,Dvds,7,42,42,1305,6,249,65,284,51,69,435,117,335,520,100,290
5758,Dvds,8,25,27,1331,6,250,69,290,52,70,443,121,343,532,101,293
5758,Dvds,9,19,20,1351,6,254,71,292,53,71,448,125,348,538,105,297
5758,Dvds,10,15,15,1366,6,257,73,293,53,71,454,126,350,545,106,301
5758,Dvds,11,17,18,1383,6,259,75,294,56,71,458,130,352,554,108,303
5758,Dvds,12,8,8,1391,6,260,76,294,56,71,463,131,355,556,110,304
5758,Dvds,13,13,13,1404,6,262,78,298,56,72,467,131,357,564,111,306
5758,Dvds,14,7,,,,,,,,,,,,,,
5758,Dvds,15,7,,,,,,,,,,,,,,
5758,Dvds,16,9,,,,,,,,,,,,,,
5758,Dvds,17,6,,,,,,,,,,,,,,
5758,Dvds,18,6,,,,,,,,,,,,,,
5758,Dvds,19,4,,,,,,,,,,,,,,
5758,Dvds,20,7,,,,,,,,,,,,,,
5758,Dvds,21,4,,,,,,,,,,,,,,
5758,Dvds,22,3,,,,,,,,,,,,,,
5758,Dvds,23,1,,,,,,,,,,,,,,
5758,Dvds,24,1,,,,,,,,,,,,,,
5758,Dvds,25,4,,,,,,,,,,,,,,
5758,Dvds,26,2,,,,,,,,,,,,,,
5762,Bookstore,1,16,19,19,0,8,2,1,1,4,2,1,4,5,2,8
5762,Bookstore,2,275,319,337,0,108,30,18,39,51,36,35,85,120,49,55
5762,Bookstore,3,254,284,618,2,186,58,37,71,84,67,73,153,213,95,102
5762,Bookstore,4,184,199,812,6,257,71,51,98,110,78,103,200,294,131,125
5762,Bookstore,5,149,159,965,12,317,83,64,110,127,98,119,247,354,147,150
5762,Bookstore,6,132,137,1096,17,362,92,75,124,147,111,132,292,406,160,167
5762,Bookstore,7,58,60,1155,18,378,95,80,133,156,117,138,311,425,172,170
5762,Bookstore,8,52,52,1206,19,389,97,84,140,167,119,146,330,443,180,172
5762,Bookstore,9,48,49,1252,22,400,101,86,146,177,122,151,346,457,186,178
5762,Bookstore,10,35,37,1284,26,408,104,89,150,183,129,156,356,473,194,179
5762,Bookstore,11,24,24,1306,28,419,107,90,152,186,130,157,361,483,196,183
5762,Bookstore,12,19,19,1325,28,424,109,90,154,188,132,161,368,490,198,184
5762,Bookstore,13,22,22,1345,30,429,110,91,156,190,136,166,374,498,201,187
5762,Bookstore,14,18,,,,,,,,,,,,,,
5762,Bookstore,15,12,,,,,,,,,,,,,,
5762,Bookstore,16,7,,,,,,,,,,,,,,
5762,Bookstore,17,8,,,,,,,,,,,,,,
5762,Bookstore,18,9,,,,,,,,,,,,,,
5762,Bookstore,19,4,,,,,,,,,,,,,,
5762,Bookstore,20,5,,,,,,,,,,,,,,
5762,Bookstore,21,4,,,,,,,,,,,,,,
5762,Bookstore,22,6,,,,,,,,,,,,,,
5762,Bookstore,23,5,,,,,,,,,,,,,,
5762,Bookstore,24,7,,,,,,,,,,,,,,
5762,Bookstore,25,6,,,,,,,,,,,,,,
5762,Bookstore,26,3,,,,,,,,,,,,,,
5764,Yogurt,1,2,2,2,0,1,0,0,0,0,0,1,1,1,0,0
5764,Yogurt,2,99,111,113,0,22,10,16,5,9,19,16,22,32,13,29
5764,Yogurt,3,298,376,479,2,117,32,71,21,41,73,58,85,162,56,106
5764,Yogurt,4,399,542,980,31,242,61,160,42,86,194,113,165,395,111,219
5764,Yogurt,5,398,566,1481,71,390,93,240,64,130,301,176,245,616,172,341
5764,Yogurt,6,427,587,1970,129,528,142,311,91,175,419,241,343,819,253,459
5764,Yogurt,7,486,686,2506,234,688,186,414,116,238,520,319,447,1088,314,594
5764,Yogurt,8,424,637,3004,313,853,220,514,134,291,624,380,530,1318,372,746
5764,Yogurt,9,435,624,3468,410,999,266,587,161,352,736,446,633,1525,432,896
5764,Yogurt,10,448,651,3919,509,1156,313,674,190,411,839,517,733,1765,500,1033
5764,Yogurt,11,417,585,4313,605,1286,352,741,216,461,944,592,829,1957,570,1163
5764,Yogurt,12,380,513,4657,687,1392,384,826,234,506,1009,660,905,2135,625,1272
5764,Yogurt,13,379,519,4988,754,1514,418,906,247,564,1095,714,975,2344,667,1389
5764,Yogurt,14,369,,,,,,,,,,,,,,
5764,Yogurt,15,376,,,,,,,,,,,,,,
5764,Yogurt,16,411,,,,,,,,,,,,,,
5764,Yogurt,17,369,,,,,,,,,,,,,,
5764,Yogurt,18,366,,,,,,,,,,,,,,
5764,Yogurt,19,365,,,,,,,,,,,,,,
5764,Yogurt,20,366,,,,,,,,,,,,,,
5764,Yogurt,21,380,,,,,,,,,,,,,,
5764,Yogurt,22,372,,,,,,,,,,,,,,
5764,Yogurt,23,375,,,,,,,,,,,,,,
5764,Yogurt,24,343,,,,,,,,,,,,,,
5764,Yogurt,25,374,,,,,,,,,,,,,,
5764,Yogurt,26,362,,,,,,,,,,,,,,
5765,Yogurt,1,1,2,2,0,1,0,0,1,0,0,0,0,2,0,0
5765,Yogurt,2,56,89,84,0,15,2,11,22,13,15,12,15,44,8,18
5765,Yogurt,3,622,1071,1061,15,212,32,179,203,169,226,107,165,474,93,359
5765,Yogurt,4,984,1957,2796,75,586,93,488,571,398,568,319,451,1202,296,994
5765,Yogurt,5,940,1543,4112,172,869,159,705,881,569,822,504,786,1754,480,1371
5765,Yogurt,6,840,1310,5230,272,1124,205,855,1153,713,1029,689,1127,2254,640,1599
5765,Yogurt,7,813,1251,6274,375,1364,271,994,1391,856,1238,853,1491,2694,786,1823
5765,Yogurt,8,930,1437,7439,514,1635,311,1179,1643,1041,1468,1063,1861,3211,967,2098
5765,Yogurt,9,867,1307,8455,640,1881,362,1336,1880,1177,1688,1236,2175,3685,1119,2355
5765,Yogurt,10,828,1266,9400,783,2131,403,1486,2135,1336,1862,1410,2513,4149,1273,2580
5765,Yogurt,11,682,955,10116,882,2302,450,1600,2330,1428,2011,1558,2786,4479,1378,2758
5765,Yogurt,12,693,931,10790,977,2476,500,1708,2513,1531,2138,1709,3040,4824,1488,2918
5765,Yogurt,13,728,1076,11534,1080,2697,552,1862,2692,1632,2299,1854,3282,5198,1599,3187
5765,Yogurt,14,698,,,,,,,,,,,,,,
5765,Yogurt,15,592,,,,,,,,,,,,,,
5765,Yogurt,16,582,,,,,,,,,,,,,,
5765,Yogurt,17,547,,,,,,,,,,,,,,
5765,Yogurt,18,603,,,,,,,,,,,,,,
5765,Yogurt,19,615,,,,,,,,,,,,,,
5765,Yogurt,20,593,,,,,,,,,,,,,,
5765,Yogurt,21,562,,,,,,,,,,,,,,
5765,Yogurt,22,481,,,,,,,,,,,,,,
5765,Yogurt,23,522,,,,,,,,,,,,,,
5765,Yogurt,24,468,,,,,,,,,,,,,,
5765,Yogurt,25,1064,,,,,,,,,,,,,,
5765,Yogurt,26,1301,,,,,,,,,,,,,,
5766,Yogurt,1,37,61,55,1,7,1,6,25,4,11,7,24,22,7,6
5766,Yogurt,2,168,282,285,13,43,6,32,147,21,55,35,80,127,34,93
5766,Yogurt,3,244,415,621,39,108,21,73,272,58,130,82,161,279,70,219
5766,Yogurt,4,201,293,841,79,150,34,101,367,86,168,125,250,372,101,284
5766,Yogurt,5,185,278,1024,113,182,48,114,486,97,208,159,346,453,127,335
5766,Yogurt,6,231,360,1262,172,235,61,142,607,129,256,213,433,585,163,419
